Order ID,Order Date,Order Status,ASIN,Product Name,Original Quantity,Unit Price,Total Amount,is_grocery,category,grocery_subcategory,year,year_month,is_returned,return_reasons,return_amount,is_refunded,refund_amount,refund_date,is_return_related_refund,reversal_reasons
114-1326932-5110632,2018-12-30 03:50:53+00:00,Closed,B06XWZWYVP,Samsung 128GB 100MB/s (U3) MicroSD EVO Select Memory Card with Adapter (MB-ME128GA/AM),1,24.99,27.05,False,Electronics & Accessories,,2018,2018-12-01,False,,,False,0.0,,False,
112-5738474-0484265,2023-09-05 22:21:36+00:00,Closed,B0BYSN7THC,FQA Long Black Evening Gowns for Women Formal Dresses for Women Evening Party Elegant V Neck Sleeveless Split Wrap,1,55.87,60.48,False,Clothing & Shoes,,2023,2023-09-01,True,No longer needed/wanted; Style not as expected,1536.6599999999999,True,170.74,2023-09-15 01:48:36.151000+00:00,True,Customer return
112-9394975-9401802,2023-01-31 03:43:57+00:00,Closed,B07R5WN2PM,CLAPE Quick Drying 5 Panel Sun Hat Cap Unique Design Short Brim Bump Cap,1,16.99,18.39,False,Clothing & Shoes,,2023,2023-01-01,False,,,False,0.0,,False,
112-1504985-9266628,2020-09-23 06:50:06+00:00,Closed,B01MTW25ET,Swans Speakers M200MKIII+ Powered 2.0 Bookshelf Speakers - Bluetooth Connection - 1.1 Inch Dome Tweeters - 5.25 Inch Midbass Drivers - RMS 120W  - Solid Wood Cabinets,1,429.99,465.46,False,Electronics & Accessories,,2020,2020-09-01,False,,,False,0.0,,False,
111-9577795-8692264,2018-01-01 20:34:55+00:00,Closed,B000H2BC4E,BEHRINGER MICROPHONO PP400,1,24.99,27.05,False,Electronics & Accessories,,2018,2018-01-01,False,,,False,0.0,,False,
112-3699189-6577834,2024-06-07 00:45:11+00:00,Closed,B0995VCFDF,malu Diatomaceous Earth Bath Mat - Fast-Drying Water-Absorbent Stone Wide 23.6 X 15.4 inches Non-Slip Stone Mats for Bathroom Shower Floor - Diatomite Bath Mat with Herringbone Design,1,29.99,32.46,False,Home & Kitchen,,2024,2024-06-01,False,,,False,0.0,,False,
111-3585248-1269805,2018-04-25 04:03:14+00:00,Closed,B002ALISJ2,Adams Optimum Pigment Dyed Twill Cap (Charcoal) (ALL),1,10.5,11.37,False,Clothing & Shoes,,2018,2018-04-01,True,Different from website description; Too large,399.71999999999997,True,33.31,2018-05-01 01:35:32+00:00,True,Customer return
112-7769890-6181025,2021-05-29 08:55:06+00:00,Closed,B07XRG1YRC,"Chute Mag Vacuum Insulated Stainless Steel Water Bottle - 20oz, Moss",1,21.99,23.8,False,Home & Kitchen,,2021,2021-05-01,True,No longer needed/wanted,23.8,True,23.8,2021-06-04 22:03:58.050000+00:00,True,Customer return
112-4701494-3129842,2020-03-06 06:11:35+00:00,Closed,B01IAIFZ9Y,"Purell advanced hand sanitizer jelly wrap 1 fl oz, pack of 4",1,22.99,22.99,False,Health & Beauty,,2020,2020-03-01,False,,,False,0.0,,False,
112-3367897-2476238,2021-11-12 21:12:58+00:00,Closed,B07VVXRRB8,"jinchan Blackout Curtains Geometric Patterns Design Grommet Top Bedroom Window Curtains Room Darkening Thermal Insulated Drapes 84"" L Blue",1,34.99,37.88,False,Home & Kitchen,,2021,2021-11-01,True,Accidental order,37.88,True,37.88,2021-11-29 04:13:30.008000+00:00,True,Customer return
112-3367897-2476238,2021-11-12 21:12:58+00:00,Closed,B08XWKX98P,"USB C to 3.5mm Headphone and Charger Adapter,2-in-1 USB C to Aux Audio Jack with PD 60W Fast Charging USB C to 3.5mm Audio Adapter Compatible with Galaxy S21 S20 S20+ Plus Note 20,Pixel 4 3 2 XL",1,15.99,17.31,False,Electronics & Accessories,,2021,2021-11-01,True,Accidental order,37.88,True,37.88,2021-11-29 04:13:30.008000+00:00,True,Customer return
106-1710376-5285843,2013-09-03 04:08:39+00:00,Closed,0195305108,Animal Rights: Current Debates and New Directions,1,14.48,15.67,False,Books & Media,,2013,2013-09-01,False,,,False,0.0,,False,
105-9775161-1352244,2016-08-08 05:01:57+00:00,Closed,B0084M67LM,"Command Decorating Clips, Clear, 40-Clips (17026CLR-40ES)",1,6.83,7.39,False,Home & Kitchen,,2016,2016-08-01,False,,,False,0.0,,False,
105-9775161-1352244,2016-08-08 05:01:57+00:00,Closed,B0001UJVTK,"Prepworks by Progressive Cutting Board - 17.38"" X 11.25""",1,16.98,18.38,False,Home & Kitchen,,2016,2016-08-01,False,,,False,0.0,,False,
113-3493032-8665054,2019-09-11 04:50:33+00:00,Closed,B000UYJBOM,"Vans Authentic(tm) Core Classics, True White, Men's 5.5, Women's 7 Medium",1,69.88,69.88,False,Clothing & Shoes,,2019,2019-09-01,True,Ordered wrong style/size/color,65.05,True,65.05,2019-09-21 23:47:06.988000+00:00,True,Customer return
112-6355965-8933827,2021-05-26 01:22:03+00:00,Closed,B081CM1HHQ,"Holikme Door Draft Stopper Under Door Draft Blocker Insulator Door Sweep Weather Stripping Noise Stopper Strong Adhesive 39"" Length Grey",2,8.95,19.38,False,Home & Kitchen,,2021,2021-05-01,False,,,False,0.0,,False,
112-7559420-9990633,2023-02-18 17:15:26+00:00,Closed,B00099E7D8,"adidas Boy's Samba Classic Soccer Shoe, Black/White/Black, 5.5 Big Kid",1,54.99,59.53,False,Clothing & Shoes,,2023,2023-02-01,True,Too large,59.53,True,59.53,2023-03-08 22:01:28.547000+00:00,True,Customer return
112-0820229-3231468,2026-01-10 06:28:15+00:00,Closed,B0DLGJCC8C,"BEQHAUSE Dirt Trapper Door Mat 24"" x 36"", Non-Slip Washable Doormats Entrance Mat, Dirt Resistant and Absorbent Welcome Mat, Low Profile Floor Mats for Front Back Door and Entryway, Brown",1,27.99,25.75,False,Home & Kitchen,,2026,2026-01-01,False,,,False,0.0,,False,
111-9325788-1469001,2026-03-06 18:33:07+00:00,Closed,B0D7378WJL,"WACACO Exagram Pro Coffee Scale with Timer, Smart Espresso Scale with Carrying Box, Automatic Timing Rechargeable Mini Digital Coffee Weight Scales Gram&Ounce&Milliliter, Food Kitchen Scale, Black",1,49.9,54.02,False,Home & Kitchen,,2026,2026-03-01,False,,,False,0.0,,False,
111-8702179-6308226,2026-03-06 18:27:31+00:00,Closed,B08Q3VZX9X,"LEVOIT Genuine Core300-P Replacement Filter, Core 300-RF Air Purifier Core300S Filters, Supports HEPA Sleep Mode, High-Efficiency Activated Carbon for Removal of Smoke, Odor, Allergens, Pollen,2 Pack",1,54.99,41.67,False,Home & Kitchen,,2026,2026-03-01,False,,,False,0.0,,False,
112-3014299-3993821,2025-08-08 21:31:22+00:00,Closed,B07Z8F5144,"Golden State Art, 7x14 Distressed Brown Wood Frame - 3-Opening White Mat for 4x6 Pictures - Portrait or Landscape Wall Mounting - Sturdy and Easy to Install - Real Glass",1,19.49,21.1,False,Home & Kitchen,,2025,2025-08-01,False,,,False,0.0,,False,
112-3014299-3993821,2025-08-08 21:31:22+00:00,Closed,B0B4D467H2,"MEWOOFUN 4-Levels Door Hanging Cat Climber Door Mounted Vertical Cat Tree Tower with Carpeted Plank for Indoor Cats (Door Mounted-67.3"" H X 22.3"" L X 10.5""W)",1,71.99,77.93,False,Pet Supplies,,2025,2025-08-01,False,,,False,0.0,,False,
112-3014299-3993821,2025-08-08 21:31:22+00:00,Closed,B0CLYSVSD3,SIDAZON Cat Scratching Board cat Scratcher Cat Scratch Pad Cardboard cat scratchers for Indoor Cats Reversible Large Wide Corrugated with Catnip(2pcs),1,9.99,10.81,False,Pet Supplies,,2025,2025-08-01,False,,,False,0.0,,False,
112-5557425-8151461,2025-02-22 07:33:37+00:00,Closed,B09B2852X8,"PETLIBRO Cat Water Fountain Stainless Steel,Ultra Quiet,71fl oz/2.1L Automatic Cat Fountain,Two Flow Modes,BPA-Free Capsule Metal Healthy Pet Water Fountain for Cats Inside",1,36.99,34.63,False,Pet Supplies,,2025,2025-02-01,True,No longer needed/wanted,34.63,True,34.63,2025-02-28 01:05:18.400000+00:00,True,Customer return
112-1520038-9772239,2023-02-12 22:58:19+00:00,Closed,B00099E7DS,"adidas Boy's Samba Classic Soccer Shoe, Black/White/Black, 6 Big Kid",1,54.99,59.53,False,Clothing & Shoes,,2023,2023-02-01,True,Too large,119.06,True,59.53,2023-02-20 04:54:43.761000+00:00,True,Customer return
114-5417810-9716208,2014-01-12 07:41:41+00:00,Closed,B0019QG5CG,9GreenBox - Juniper Tree Bonsai Best Gift,1,12.99,17.48,False,Outdoors & Sporting,,2014,2014-01-01,False,,,False,0.0,,False,
114-5874608-2897041,2021-01-12 23:48:36+00:00,Closed,B000634MH8,SmartCat Pioneer Pet Ultimate Scratching Post (Beige),1,49.99,54.11,False,Pet Supplies,,2021,2021-01-01,False,,,False,0.0,,False,
112-6280313-7631455,2024-09-05 19:18:01+00:00,Closed,B0DBWJ5PVR,"Ringke Onyx [Compatible with MagSafe] Designed for Google Pixel 9 Case, Prevents Oily Smudges Feels Good in The Hand Non-Slip Enhanced Grip Precise Cutouts for Camera - Magnetic Dark Green",1,19.99,21.64,False,Electronics & Accessories,,2024,2024-09-01,True,No longer needed/wanted,21.64,True,21.64,2024-10-07 20:48:14.915000+00:00,True,Customer return
112-8071409-0021046,2021-09-14 23:03:43+00:00,Closed,0525555188,John Green: The Complete Collection Box Set,1,30.99,33.55,False,Books & Media,,2021,2021-09-01,False,,,False,0.0,,False,
112-3507253-9363435,2024-11-13 00:07:50+00:00,Closed,B09LJWWX4Y,"Logitech MX Mechanical Wireless Illuminated Performance Keyboard, Clicky Switches, Backlit Keys, Bluetooth, USB-C, macOS, Windows, Linux, iOS, Android, Metal",1,165.65,88.21,False,Electronics & Accessories,,2024,2024-11-01,True,No longer needed/wanted,88.21,True,88.21,2024-11-26 23:25:24.556000+00:00,True,Customer return
102-7430867-1367435,2012-01-21 04:37:15+00:00,Closed,0486438961,The Nature and Power of Mathematics (Dover Books on Mathematics),1,13.57,13.57,False,Books & Media,,2012,2012-01-01,False,,,False,0.0,,False,
109-6286896-3381020,2014-02-21 21:06:26+00:00,Closed,0199740496,Empathy and the Novel,1,23.7,35.39,False,Books & Media,,2014,2014-02-01,False,,,False,0.0,,False,
111-0052803-2453059,2022-07-13 18:35:38+00:00,Closed,B09T39762M,"WOPET 6L Automatic Cat Feeder,Wi-Fi Enabled Smart Pet Feeder for Cats and Dogs,Auto Dog Food Dispenser with Portion Control, Distribution Alarms and Voice Recorder Up to 15 Meals per Day (Black)",1,79.99,81.18,False,Pet Supplies,,2022,2022-07-01,False,,,False,0.0,,False,
111-0085822-0157855,2018-02-15 05:34:14+00:00,Closed,B008I4XFWU,HemingWeigh Extra Thick Foam Exercise Mat,1,23.99,23.99,False,Outdoors & Sporting,,2018,2018-02-01,True,Defective/Does not work properly,23.99,True,23.99,2018-02-21 18:24:14+00:00,True,Customer return
113-3926048-9455438,2021-03-02 21:25:28+00:00,Closed,B001JF0MRG,"Curel Kao Intensive Moisture Cream, 40 Gram",1,23.48,25.42,False,Health & Beauty,,2021,2021-03-01,False,,,False,0.0,,False,
113-9836595-8576249,2024-07-16 19:44:32+00:00,Closed,B092PTSDB4,ETUDE SoonJung pH 6.5 Whip Facial Cleanser 5.1 fl. oz. (150ml) 21AD | Soft Bubble Fragrance-Free Low-pH Korean Hydrating Cleansing Wash for Sensitive Skin | K-Beauty | Vegan,1,11.31,12.24,False,Health & Beauty,,2024,2024-07-01,False,,,False,0.0,,False,
113-9836595-8576249,2024-07-16 19:44:32+00:00,Closed,B0CGHTJX9K,ETUDE SoonJung 5.5 Foam Cleanser 5.1 fl. oz. (150ml) 23AD | Soft Bubble Hydrating Vegan Facial Cleanser for Sensitive Skin | Fragrance-Free Low-pH Korean Cleansing Wash | K-Beauty | Vegan,1,9.92,10.74,False,Health & Beauty,,2024,2024-07-01,False,,,False,0.0,,False,
113-9836595-8576249,2024-07-16 19:44:32+00:00,Closed,B09DD6F7M6,Normcore 53.3mm Puck Screen - Lower Shower Screen - Metal Contact Screen for Espresso 54mm Portafilter Filter Basket - 1.7mm Thickness 150μm - 316 Stainless Steel,1,11.19,12.11,False,Home & Kitchen,,2024,2024-07-01,False,,,False,0.0,,False,
112-9715717-9668244,2022-12-12 00:51:40+00:00,Closed,B07VHBQQVG,"Stageek Mouse Jiggler, Mechanical 100% Undetectable by IT,Mouse Mover with On/Off Switch, Simulates Mouse Movement and Prevents Computer from Going into Sleep, No Software Needed, Plug &Play",1,24.99,27.05,False,Electronics & Accessories,,2022,2022-12-01,False,,,False,0.0,,False,
112-3116354-4318626,2025-08-01 05:04:17+00:00,Closed,B0BPYDHG56,Trendy Queen Womens Oversized Summer T Shirts Fashion Workout Plus Size Tops Short Sleeve Beach Vacation Gym Clothes 2025 DarkPink S,1,8.99,9.73,False,Clothing & Shoes,,2025,2025-08-01,True,No longer needed/wanted,262.71000000000004,True,29.19,2025-08-07 02:04:46.920000+00:00,True,Customer return
112-3116354-4318626,2025-08-01 05:04:17+00:00,Closed,B0BPYF7QT1,Trendy Queen Womens Oversized Summer T Shirts Fashion Workout Plus Size Tops Short Sleeve Beach Vacation Gym Clothes 2025 Black M,1,8.99,9.73,False,Clothing & Shoes,,2025,2025-08-01,True,No longer needed/wanted,262.71000000000004,True,29.19,2025-08-07 02:04:46.920000+00:00,True,Customer return
112-3116354-4318626,2025-08-01 05:04:17+00:00,Closed,B0BPYCHYP9,Trendy Queen Womens Oversized Summer T Shirts Fashion Workout Plus Size Tops Short Sleeve Beach Vacation Gym Clothes 2025 DarkPink L,1,8.99,9.73,False,Clothing & Shoes,,2025,2025-08-01,True,No longer needed/wanted,262.71000000000004,True,29.19,2025-08-07 02:04:46.920000+00:00,True,Customer return
102-9569959-1665866,2011-09-03 21:54:10+00:00,Closed,B0046RE21G,Buffalo Technology MiniStation Stealth 500 GB USB 2.0 Portable External Hard Drive HD-PCT500U2/B (Black),1,52.99,58.57,False,Electronics & Accessories,,2011,2011-09-01,False,,,False,0.0,,False,
113-9182182-7051466,2020-12-11 01:33:57+00:00,Closed,B076CSXR5P,"Viktor & Rolf Spicebomb Sample For Men, 0.05 oz EDT -Other Name Brand Cologne Samples Included-",1,10.5,11.37,False,Health & Beauty,,2020,2020-12-01,False,,,False,0.0,,False,
112-6206099-1365006,2022-03-22 03:52:17+00:00,Closed,B001JF0MRG,"Curel Kao Intensive Moisture Cream, 40 Gram",1,26.5,28.69,False,Health & Beauty,,2022,2022-03-01,False,,,False,0.0,,False,
104-5587825-5152224,2017-01-31 04:08:13+00:00,Closed,B0049P6OTI,Lepai LP-2020A+ Tripath TA2020 Class-T Hi-Fi Audio Amplifier with Power Supply,1,29.0,29.0,False,Electronics & Accessories,,2017,2017-01-01,False,,,False,0.0,,False,
104-8616911-5815411,2015-10-17 08:26:37+00:00,Closed,B00G2XGC88,"Lodge Cast-Iron Skillet L10SK3ASHH41B, 12-Inch",1,26.95,18.35,False,Home & Kitchen,,2015,2015-10-01,False,,,False,0.0,,False,
112-1806067-6053001,2025-12-18 22:58:02+00:00,Closed,B0DHVD1L8G,"Cat Litter Box Enclosure for 2 Cats, 47.6'' Litter Box Furniture Hidden with Scratch Pad, Double Room Large Cat Cabinet, Indoor Pet House TV Stand Side Table,Cats Washroom, Brown",2,179.99,368.02,False,Electronics & Accessories,,2025,2025-12-01,False,,,False,0.0,,False,
113-1588336-6626620,2026-07-16 02:08:17.472000+00:00,Closed,B000RGZNAO,Organic Green Seedless Grapes,1,10.08,10.08,True,Grocery,Produce,2026,2026-07-01,False,,,False,0.0,,False,
113-1588336-6626620,2026-07-16 02:08:17.472000+00:00,Closed,B07FW25ZBJ,"365 by Whole Foods Market Organic Silken Tofu, 16 OZ",1,2.39,2.39,True,Grocery,"Dairy, Eggs & Alt-Protein",2026,2026-07-01,False,,,False,0.0,,False,
113-3412977-5588260,2026-06-09 23:41:35+00:00,Closed,B09XC2L3DS,"Whole Foods Market Kitchens Chile Chicken Verde Soup, 24 OZ",1,9.49,9.49,True,Grocery,Meat & Seafood,2026,2026-06-01,False,,,False,0.0,,False,
113-3412977-5588260,2026-06-09 23:41:35+00:00,Closed,B0CG2CNF7T,"Soli Organic Basil, 0.5 OZ",1,2.99,2.99,True,Grocery,Produce,2026,2026-06-01,False,,,False,0.0,,False,
113-3412977-5588260,2026-06-09 23:41:35+00:00,Closed,B0884VYWR3,"Whole Foods Market Kitchens Nana's Chicken Noodle Soup, 24 OZ",1,8.49,8.49,True,Grocery,Meat & Seafood,2026,2026-06-01,False,,,False,0.0,,False,
113-3412977-5588260,2026-06-09 23:41:35+00:00,Closed,B001GIP2BM,Organic Yellow Onion,1,1.67,1.67,True,Grocery,Produce,2026,2026-06-01,False,,,False,0.0,,False,
113-3412977-5588260,2026-06-09 23:41:35+00:00,Closed,B007K5EUWC,"Cento Foods Marzano Whole Peeled Tomatoes, 28 OZ",1,5.99,5.99,True,Grocery,Produce,2026,2026-06-01,False,,,False,0.0,,False,
113-7418049-6085028,2026-06-06 00:02:50+00:00,Closed,B001L1KRNC,PRODUCE Lemon,3,0.89,2.67,True,Grocery,Produce,2026,2026-06-01,False,,,False,0.0,,False,
113-7418049-6085028,2026-06-06 00:02:50+00:00,Closed,B0B1SFGQ28,"365 by Whole Foods Market Organic Yellow Corn Tortilla Strips, 12 OZ",1,3.49,3.49,True,Grocery,Pantry & Dry Goods,2026,2026-06-01,False,,,False,0.0,,False,
113-7418049-6085028,2026-06-06 00:02:50+00:00,Closed,B074H64C5R,"365 by Whole Foods Market, Organic Mayonnaise, 11.2 Fl Oz",1,3.49,3.49,True,Grocery,Pantry & Dry Goods,2026,2026-06-01,False,,,False,0.0,,False,
113-7418049-6085028,2026-06-06 00:02:50+00:00,Closed,B0B485QM9W,"The Fredericksburg Peach Co. Green Okra, 16 OZ",1,4.99,4.99,True,Grocery,Pantry & Dry Goods,2026,2026-06-01,False,,,False,0.0,,False,
113-7418049-6085028,2026-06-06 00:02:50+00:00,Closed,B000RGZNAO,PRODUCE Organic Green Seedless Grapes,1,8.98,8.98,True,Grocery,Produce,2026,2026-06-01,False,,,False,0.0,,False,
113-7418049-6085028,2026-06-06 00:02:50+00:00,Closed,B003IMCOD8,Honeydew Melon,1,5.99,5.99,True,Grocery,Produce,2026,2026-06-01,False,,,False,0.0,,False,
113-7418049-6085028,2026-06-06 00:02:50+00:00,Closed,B0787WHRNP,365 by Whole Foods Market Boneless Skinless Chicken Thighs,1,8.15,8.15,True,Grocery,Meat & Seafood,2026,2026-06-01,False,,,False,0.0,,False,
113-7418049-6085028,2026-06-06 00:02:50+00:00,Closed,B074J6RQZB,"365 by Whole Foods Market Organic Dijon Mustard, 8 OZ",1,1.99,1.99,True,Grocery,Pantry & Dry Goods,2026,2026-06-01,False,,,False,0.0,,False,
113-5316915-1553816,2026-05-27 18:05:05+00:00,Closed,B000QCNITM,"Lactaid Whole Milk, 64 FZ",1,4.79,4.79,True,Grocery,"Dairy, Eggs & Alt-Protein",2026,2026-05-01,False,,,False,0.0,,False,
113-5316915-1553816,2026-05-27 18:05:05+00:00,Closed,B07C2XPHZK,"FLAT TRACK Dogspeed Espresso, 12 OZ",1,15.99,15.99,True,Grocery,Beverages & Coffee,2026,2026-05-01,False,,,False,0.0,,False,
113-1819275-5518611,2026-04-02 20:34:34+00:00,Closed,B07FW72LZ4,"365 by Whole Foods Market Roasted Red Pepper Hummus, 8 OZ",1,3.29,3.29,True,Grocery,Produce,2026,2026-04-01,False,,,False,0.0,,False,
113-1819275-5518611,2026-04-02 20:34:34+00:00,Closed,B07FW25ZBJ,"365 by Whole Foods Market Organic Silken Tofu, 16 OZ",1,2.39,2.39,True,Grocery,"Dairy, Eggs & Alt-Protein",2026,2026-04-01,False,,,False,0.0,,False,
113-1819275-5518611,2026-04-02 20:34:34+00:00,Closed,_ASINLESS_,Large Hass Avocados,2,1.79,3.58,True,Grocery,Produce,2026,2026-04-01,False,,,False,0.0,,False,
113-1819275-5518611,2026-04-02 20:34:34+00:00,Closed,B000P6L3J6,PRODUCE Broccoli Crowns,1,2.17,2.17,True,Grocery,Produce,2026,2026-04-01,False,,,False,0.0,,False,
113-1819275-5518611,2026-04-02 20:34:34+00:00,Closed,_ASINLESS_,Organic Green Onion,1,1.89,1.89,True,Grocery,Produce,2026,2026-04-01,False,,,False,0.0,,False,
111-1748290-3113006,2026-03-18 17:34:40.480000+00:00,Cancelled,B0D8N322DK,"Cole Haan Women's Lana Lux Penny Loafers Remastered, Black Leather, 7.5-B US",0,161.87,0.0,False,Clothing & Shoes,,2026,2026-03-01,False,,,False,0.0,,False,
113-5227885-4408203,2026-01-31 20:54:43+00:00,Closed,B07FYYBG8J,PRODUCE Roma Tomato,1,0.44,0.44,True,Grocery,Produce,2026,2026-01-01,False,,,False,0.0,,False,
113-5227885-4408203,2026-01-31 20:54:43+00:00,Closed,B07FZHQ5L8,PRODUCE Organic Green Jalapeno Pepper,1,0.55,0.55,True,Grocery,Produce,2026,2026-01-01,False,,,False,0.0,,False,
113-5227885-4408203,2026-01-31 20:54:43+00:00,Closed,_ASINLESS_,Sweet Onion,1,1.5,1.5,True,Grocery,Produce,2026,2026-01-01,False,,,False,0.0,,False,
113-0585259-8925850,2026-01-28 19:53:38+00:00,Closed,B001W3T2SK,PRODUCE Yellow Onion,1,1.27,1.27,True,Grocery,Produce,2026,2026-01-01,False,,,False,0.0,,False,
113-0585259-8925850,2026-01-28 19:53:38+00:00,Closed,B07FZJ5322,PRODUCE Organic Loose Carrots,1,0.7,0.7,True,Grocery,Produce,2026,2026-01-01,False,,,False,0.0,,False,
113-0585259-8925850,2026-01-28 19:53:38+00:00,Closed,B074VBL8D5,"365 by Whole Foods Market, Salted Butter, 16 Ounce",1,4.39,4.39,True,Grocery,"Dairy, Eggs & Alt-Protein",2026,2026-01-01,False,,,False,0.0,,False,
113-5840032-9321015,2026-01-28 00:01:12+00:00,Closed,_ASINLESS_,Organic Baby Broccoli,2,3.99,7.98,True,Grocery,Produce,2026,2026-01-01,False,,,False,0.0,,False,
113-5840032-9321015,2026-01-28 00:01:12+00:00,Closed,B0D2RRF978,"Ya Oaxaca Chile Pasilla Oaxaqueno Salsa, 12 OZ",1,6.49,6.49,True,Grocery,Pantry & Dry Goods,2026,2026-01-01,False,,,False,0.0,,False,
113-5840032-9321015,2026-01-28 00:01:12+00:00,Closed,B0CH474Z1F,"Whole Foods Market Kitchens Greek-Style Lemon Chicken Meal, 12 OZ",1,9.99,9.99,True,Grocery,Produce,2026,2026-01-01,False,,,False,0.0,,False,
113-5840032-9321015,2026-01-28 00:01:12+00:00,Closed,B071VC94GD,"A2 MILK Whole Milk, 59 FZ",1,4.99,4.99,True,Grocery,"Dairy, Eggs & Alt-Protein",2026,2026-01-01,False,,,False,0.0,,False,
113-5840032-9321015,2026-01-28 00:01:12+00:00,Closed,B07FZ921F3,Whole Foods Market Organic Classic Rotisserie Chicken (Cold),1,11.99,11.99,True,Grocery,Meat & Seafood,2026,2026-01-01,False,,,False,0.0,,False,
113-5840032-9321015,2026-01-28 00:01:12+00:00,Closed,B0CFFMDGBH,"Soli Organic Sage, 0.5 OZ",1,2.99,2.99,True,Grocery,Produce,2026,2026-01-01,False,,,False,0.0,,False,
113-5840032-9321015,2026-01-28 00:01:12+00:00,Closed,B07883H8WX,Pine Manor Chicken Drumsticks,1,5.99,5.99,True,Grocery,Meat & Seafood,2026,2026-01-01,False,,,False,0.0,,False,
113-5840032-9321015,2026-01-28 00:01:12+00:00,Closed,B09FV2F8YX,"Whole Foods Market Kitchens Penne Alla Vodka Meal, 12 OZ",1,10.99,10.99,True,Grocery,Prepared Foods & Bakery,2026,2026-01-01,False,,,False,0.0,,False,
113-0731275-2455404,2026-01-21 19:06:32+00:00,Closed,B0CBCX4THF,"365 By Whole Foods Market, Ground Beef, 80/20, Step 1, 16 Ounce",1,6.99,6.99,True,Grocery,Meat & Seafood,2026,2026-01-01,False,,,False,0.0,,False,
113-0731275-2455404,2026-01-21 19:06:32+00:00,Closed,B0781373KC,"Dubreton Organic Ground Pork, 16 OZ",1,7.49,7.49,True,Grocery,Meat & Seafood,2026,2026-01-01,False,,,False,0.0,,False,
113-0731275-2455404,2026-01-21 19:06:32+00:00,Closed,B0BFG3BHNH,"365 by Whole Foods Market Organic Baby Spinach Salad, 5 OZ",1,3.69,3.69,True,Grocery,Produce,2026,2026-01-01,False,,,False,0.0,,False,
113-0731275-2455404,2026-01-21 19:06:32+00:00,Closed,_ASINLESS_,Baby Bella Mushrooms,1,2.49,2.49,True,Grocery,Produce,2026,2026-01-01,False,,,False,0.0,,False,
113-0731275-2455404,2026-01-21 19:06:32+00:00,Closed,B074VCSHFD,"365 By Whole Foods Market, Organic Low Sodium Chicken Broth, 32 Fz",1,2.79,2.79,True,Grocery,Meat & Seafood,2026,2026-01-01,False,,,False,0.0,,False,
113-0731275-2455404,2026-01-21 19:06:32+00:00,Closed,_ASINLESS_,Organic Blueberries,1,5.99,5.99,True,Grocery,Other Grocery,2026,2026-01-01,False,,,False,0.0,,False,
113-6162761-1316254,2025-12-26 18:23:39+00:00,Closed,B00NU83XZS,"HERO Mango Nectar, 33.8 FZ",1,9.89,9.89,True,Grocery,Produce,2025,2025-12-01,False,,,False,0.0,,False,
112-0682424-8841814,2025-12-19 17:22:28.696000+00:00,Cancelled,B083S85QXQ,"VASAGLE Corner Shelf Wall Mount, 5-Tier Floating Corner Bookshelf, Plant Shelf for Bedroom, Living Room, Bathroom, Home Office, Rustic Brown ULBC72BX",0,25.99,0.0,False,Home & Kitchen,,2025,2025-12-01,False,,,False,0.0,,False,
113-3945311-7165830,2025-12-06 22:52:46+00:00,Closed,B09V3L5ZYM,PRODUCE Pineapple Chunks Small,1,3.79,3.79,True,Grocery,Produce,2025,2025-12-01,False,,,False,0.0,,False,
113-1605262-9154658,2025-10-23 21:46:44+00:00,Closed,B0884W21C1,"Whole Foods Market Kitchens Chicken & Rice Soup, 24 OZ",1,8.49,8.49,True,Grocery,Meat & Seafood,2025,2025-10-01,False,,,False,0.0,,False,
113-1605262-9154658,2025-10-23 21:46:44+00:00,Closed,B000P6L4B8,PRODUCE Organic Japanese Sweet Potato,1,4.13,4.13,True,Grocery,Produce,2025,2025-10-01,False,,,False,0.0,,False,
113-1605262-9154658,2025-10-23 21:46:44+00:00,Closed,B074H4WS2N,"365 by Whole Foods Market, Organic Unsweetened Apple Sauce, 24 Ounce",1,3.19,3.19,True,Grocery,Pantry & Dry Goods,2025,2025-10-01,False,,,False,0.0,,False,
113-1605262-9154658,2025-10-23 21:46:44+00:00,Closed,B0884VYWR3,"Whole Foods Market Kitchens Nana's Chicken Noodle Soup, 24 OZ",1,8.49,8.49,True,Grocery,Meat & Seafood,2025,2025-10-01,False,,,False,0.0,,False,
113-1605262-9154658,2025-10-23 21:46:44+00:00,Closed,B074H51J1K,"365 by Whole Foods Market, Organic Apple Juice, 64 Fl Oz",1,3.79,3.79,True,Grocery,Beverages & Coffee,2025,2025-10-01,False,,,False,0.0,,False,
113-1628407-3005841,2025-10-18 14:02:31+00:00,Closed,B086F5VY1M,"TRADITIONAL MEDICINALS Organic Sweet Orange Fennel Lozenge, 16 CT",1,5.49,5.49,True,Grocery,Other Grocery,2025,2025-10-01,False,,,False,0.0,,False,
113-6919345-7465000,2025-10-15 17:31:18+00:00,Closed,B0FND2KTGN,WFM Market Venue Falafel Beet Sandwich,1,11.99,11.99,True,Grocery,Prepared Foods & Bakery,2025,2025-10-01,False,,,False,0.0,,False,
113-8865850-5966623,2025-09-28 20:58:42+00:00,Closed,_ASINLESS_,Mandarin Bag,1,5.99,5.99,True,Grocery,Produce,2025,2025-09-01,False,,,False,0.0,,False,
